pair_id,customer_tweet_id,agent_tweet_id,customer_text,agent_text,is_initial_query,created_at_cust,created_at_agent
tw_105438_105437,105438,105437,@AppleSupport how do i make a service complaint?? Disappointed in my service for my⌚️ repair 😡,@139292 We can assist you. Please DM us via the following link for any details you can provide and we'll help you from there. https://t.co/GDrqU22YpT,True,Thu Nov 30 17:47:55 +0000 2017,Thu Nov 30 18:16:00 +0000 2017
tw_105441_105439,105441,105439,"@AppleSupport so. i hate updates. ive rebooted iphone 6  37 times now &amp; still the screen freezes. i cant answer calls, send or read texts, et al.this is the worst it’s ever been. i cant deal. ready to ditch Apple aftr 20 yrs","@139293 That's certainly not how we want the iPhone to respond to the new iOS update. Let's work together. To start, how recently did you update your iPhone to iOS 11.1.2? You can send your answer in a DM. https://t.co/GDrqU22YpT",True,Thu Nov 30 17:47:41 +0000 2017,Thu Nov 30 18:13:26 +0000 2017
tw_105440_105442,105440,105442,@AppleSupport 4 days ago.,"@139293 Did these issues start immediately? When the iPhone is unresponsive, are you able to press the Home button and exit the app? Please DM us. https://t.co/GDrqU22YpT",False,Thu Nov 30 18:17:18 +0000 2017,Thu Nov 30 18:44:29 +0000 2017
tw_107339_107338,107339,107338,My phone just died on 42%. No joke. @AppleSupport,@139839 We want to help with your battery concerns. Reach out via DM using the link below and let us know what version of iOS you have installed. You can check by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,True,Thu Nov 23 18:56:51 +0000 2017,Thu Nov 23 19:33:00 +0000 2017
tw_107342_107341,107342,107341,@AppleSupport where do we forward fake Apple emails?,@139840 We certainly appreciate you reaching out to us on this. This article should assist: https://t.co/LNMCdqt6fD,True,Thu Nov 23 19:04:00 +0000 2017,Thu Nov 23 19:31:24 +0000 2017
tw_107344_107343,107344,107343,"@AppleSupport I’m using Tri 4G LTE (Indonesia), my ios is the latest one, 11.1.2. My friend is using the same provider and it works for her",@139841 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,False,Thu Nov 23 18:58:03 +0000 2017,Thu Nov 23 19:31:00 +0000 2017
tw_107346_107345,107346,107345,"@AppleSupport umm, why won’t my personal hotspot connect to my laptop? I’ve tried restarting my network settings on my iphone and restarting my laptop but it still doesn’t work. On my laptop, it says “the connection is limited”",@139841 We are here to help. Let's take a look at this. What is your cell coverage like? What is your current iOS version?,True,Thu Nov 23 18:04:19 +0000 2017,Thu Nov 23 18:47:29 +0000 2017
tw_107348_107347,107348,107347,"Went to apple store with call receiving issue with my iPhone. Their  reply ""1 to 2 call dropping per week is very standard. we can't do  anything."" That's the level of support you get from apple now a days. @116333 @6126 @115858 @AppleSupport",@139259 That's certainly not the type of experience that we want you to go through. Please send us a DM of your current location and we'll look into this with you. https://t.co/GDrqU22YpT,True,Thu Nov 23 18:52:09 +0000 2017,Thu Nov 23 19:29:55 +0000 2017
tw_107352_107349,107352,107349,"I swear to god I’m going to throw my iPhone out of frustration. STOP TURNING WIFI BACK ON @AppleSupport I turn it off, it comes back on. Every 5 minutes. It’s fucking annoying not having a phone that works right anymore","@139842 Are you using Control Center or Settings on your iPhone to turn Wi-Fi off? If you're using Control Center, that works a bit differently in iOS 11: https://t.co/G7BHuQnDS6 Let us know in DM if you have any other questions. https://t.co/GDrqU22YpT",True,Thu Nov 23 18:57:03 +0000 2017,Thu Nov 23 19:28:26 +0000 2017
tw_107350_107353,107350,107353,"@AppleSupport I’m wondering why stuff is not sending and I look and it’s because WiFi is on. So not only is data not working, the phone is acting on its own by turning WiFi back on after I turn it off. If I turn it off, it should stay off. Period.","@139842 If you want to ensure that Wi-Fi is off and stays off, you will want to go to Settings &gt; Wi-Fi and turn it off there. In the article we linked, using Control Center doesn't totally turn off Wi-Fi, and walking to a new location can cause that to turn back on.",False,Thu Nov 23 19:37:43 +0000 2017,Thu Nov 23 20:13:51 +0000 2017
tw_107354_107355,107354,107355,"@AppleSupport Ok guys, I’m going to let you have this one because it’s been 3 updates and you haven’t fixed the issue, but I want it on the record that it’s stupid that “control” center doesn’t allow you to control your phone and you have to be all extra and open settings.",@139842 We care about your opinion and you can leave your feedback about using Wi-Fi from Control Center in the following link. It will be the best place to let us know what changes you would like to see: https://t.co/eTPVYVFyd8,False,Fri Nov 24 11:23:37 +0000 2017,Fri Nov 24 14:52:01 +0000 2017
tw_107358_107357,107358,107357,"@AppleSupport ok... woke up yesterday and my podcast app had changed AGAIN. My subscriptions disappeared, and when it restored all my new subs were gone. Also the Listen Now is in NO order whatsoever. How can I get my old app back? https://t.co/aemWLxGmmE",@139843 We know how important it is to enjoy your podcasts and we're happy to do everything we can to help. Let's pick back up where we left off. Please DM us to continue. https://t.co/GDrqU22YpT,True,Thu Nov 23 18:56:54 +0000 2017,Thu Nov 23 19:27:42 +0000 2017
tw_107361_107359,107361,107359,@AppleSupport hi apple! How am I supposed to enter my password when my number keyboard refuses to work? 😩 happening to me for a while now! https://t.co/Euo58igWh3,@139844 We'd love to help out. Do you know which Mac OS you're on?,True,Thu Nov 23 18:51:51 +0000 2017,Thu Nov 23 19:26:30 +0000 2017
tw_107360_107362,107360,107362,"@AppleSupport yes, I'm on 10.11.6. It's only doing this for numbers from 1 to 9, times to times.","@139844 Let's boot into safe mode first and see if those issues persist.  You can do that with these steps: https://t.co/PQ4LSYhUTY 

Let us know if the issue persists in Direct Message. https://t.co/GDrqU22YpT",False,Thu Nov 23 20:27:03 +0000 2017,Thu Nov 23 20:53:28 +0000 2017
tw_107365_107363,107365,107363,"@AppleSupport I have done so, but still same issues","@139845 Has the device been restarted since it happened? If not, let's do that using these steps: https://t.co/OWRDHWSt4h",False,Thu Nov 23 18:56:06 +0000 2017,Thu Nov 23 19:26:30 +0000 2017
tw_107364_107366,107364,107366,@AppleSupport Thanks for the help! It’s working,@139845 You're welcome. Feel free to reach out to us if you have any further questions.  Have a wonderful day!,False,Thu Nov 23 19:46:05 +0000 2017,Thu Nov 23 20:09:00 +0000 2017
tw_107368_107367,107368,107367,@AppleSupport my app suddenly is not working https://t.co/VkbBZsH8bW,@139845 We'd like to help. Have you tried using a Wi-Fi network to download the app? Let us know.,True,Thu Nov 23 18:16:07 +0000 2017,Thu Nov 23 18:55:00 +0000 2017
tw_107371_107369,107371,107369,MY APPLE MUSIC STILL ISNT WORKING! I AM NOT PAYING FOR A BLACK SCREEN @AppleSupport,"@139846 Let's get you listening to your music again. What kind of device are you trying to connect to Apple Music with, and how are you connecting?",True,Thu Nov 23 18:44:37 +0000 2017,Thu Nov 23 19:26:00 +0000 2017
tw_107370_107372,107370,107372,"@AppleSupport A 7+, and I’m not connecting because it’s not working. I open it, my screen turns black and it closes out by itself.","@139846 How long have you been seeing this on your iPhone? How are you connecting to the internet, through Wi-Fi or a cellular connection? Does restarting your iPhone change anything?",False,Thu Nov 23 19:27:00 +0000 2017,Thu Nov 23 20:06:00 +0000 2017
tw_107374_107373,107374,107373,@AppleSupport Multitasking on iPad Pro 9.7 is getting right on my tits. Edit in Notepad. Switch to another app (Safari). Switch back and it (for no reason) scrolls elsewhere in Notepad. Lack of memory and/or incomplete state save is poor.,@139847 Hey there. Can you please send us a DM of your current iOS version and we will go from there? https://t.co/GDrqU22YpT,True,Thu Nov 23 18:52:26 +0000 2017,Thu Nov 23 19:25:33 +0000 2017
tw_107376_107375,107376,107375,@AppleSupport please help I can’t retrieve a song I downloaded! https://t.co/0U8JeHQQTu,"@139848 Thanks for reaching out. We'd like some information to assist. Are you currently signed into the same Apple ID the album was purchased with? Also, are you able to access the song on another device or computer with iTunes? Let us know, we're happy to help.",True,Thu Nov 23 18:48:11 +0000 2017,Thu Nov 23 19:25:00 +0000 2017
tw_107378_107377,107378,107377,"Kinda annoyed that I lost all my data on my @115858⌚️when I upgraded to the iPhone X, even though I [supposedly] restored the watch from the last backup. Oh well, there’ll be plenty of time to make it all up again. P.S. I still can’t believe this @123765 280 character limit. 🤪","@139849 We'd like to address this with you. Please shoot us a DM and let us know if you migrated your data to your iPhone X and if so, how it was done. Restored a backup, used Quick Start or set things up as new. https://t.co/GDrqU22YpT",True,Thu Nov 23 18:54:21 +0000 2017,Thu Nov 23 19:23:28 +0000 2017
tw_109003_109001,109003,109001,"Hey, @115858/@AppleSupport/@116333,

Why you lyin’? https://t.co/49cRscGu0O",@140189 Hey there. We’d like to look into this with you. Let us know in DM if you see the same amount of iCloud storage when signing in https://t.co/MdGttkkFL9 &gt; Settings? https://t.co/GDrqU22YpT,True,Thu Nov 23 19:15:31 +0000 2017,Thu Nov 23 19:58:00 +0000 2017
tw_109002_109004,109002,109004,@AppleSupport ? https://t.co/CzF5UusDLW,"@140189 Sorry about that, we meant for you to try those steps on a computer. Once you do that, let us know in DM what you see. https://t.co/GDrqU22YpT",False,Thu Nov 23 20:04:53 +0000 2017,Thu Nov 23 20:29:55 +0000 2017
tw_109006_109005,109006,109005,@AppleSupport And the volume/ ringer picture doesn’t even come up on my screen 🙃,@140190 We're happy to help. Let's make sure you can continue to enjoy using your earphones. When did this issue start? Are this the earphones that came with your phone? Let us know to continue.,False,Thu Nov 23 19:22:16 +0000 2017,Thu Nov 23 19:58:00 +0000 2017
tw_109011_109008,109011,109008,"I guess I can’t tweet a song from my music app anymore, why was that feature even added if it doesn’t work @AppleSupport",@140191 We'd like to know more about the trouble you're having so we can help get your Music sharing working again. What was happening when you try to share a song to Twitter?,True,Thu Nov 23 19:10:57 +0000 2017,Thu Nov 23 19:57:31 +0000 2017
tw_109009_109012,109009,109012,"@AppleSupport I go into the music app, play a song, click on share song, click on twitter, add the account i want to talk to, then click tweet and the song isn’t there, only the text",@140191 What iOS version do you have on your iPhone currently? Let us know that and any other troubleshooting you may have already tried via DM. We can help figure out a resolution together. https://t.co/GDrqU22YpT,False,Thu Nov 23 20:41:44 +0000 2017,Thu Nov 23 21:02:54 +0000 2017
tw_109014_109013,109014,109013,Apple turkey organization can not solve a problem in 3 months @115858,@140192 We're here for you and happy to help. Send us a DM and let us know what's happening specifically. We'll take it from there. https://t.co/GDrqU22YpT,True,Thu Nov 23 19:26:05 +0000 2017,Thu Nov 23 19:56:00 +0000 2017
tw_109016_109015,109016,109015,@AppleSupport It is running incredibly slow after the new update,@140193 OK. Let's continue in DM. https://t.co/GDrqU22YpT,False,Thu Nov 23 19:19:57 +0000 2017,Thu Nov 23 19:55:29 +0000 2017
tw_109018_109017,109018,109017,"@115858 How convenient, as soon as your new phone comes out I have to update my iPhone 7 and it is immediately is a piece of junk. What a joke

@122986 how is your new phone???",@140193 We want to help. What issues are you experiencing with your iPhone 7?,True,Thu Nov 23 15:51:55 +0000 2017,Thu Nov 23 16:58:00 +0000 2017
tw_109020_109019,109020,109019,@AppleSupport is iCloud down? I can't sign in https://t.co/fA69xgE4ow,"@140194 Thanks for reaching out. We don't show an iCloud outage at the moment. We can definitely look into this further.
Do you still experience the same behavior after you restart your iPhone? 
Do you have the same results when you're connected to a cellular network? https://t.co/GDrqU22YpT",True,Thu Nov 23 19:20:14 +0000 2017,Thu Nov 23 19:55:28 +0000 2017
tw_109022_109021,109022,109021,@AppleSupport can you tell me what other is and why it’s taking up ALL OF MY STORAGE https://t.co/hYyjDWLx9C,"@140195 Thanks for contacting us, we can help you with your question. Please check out the ""About cached files in ""Other"" iOS storage"" section of this support article: https://t.co/0yFHFRYSnX",True,Thu Nov 23 19:01:16 +0000 2017,Thu Nov 23 19:54:25 +0000 2017
tw_82060_82061,82060,82061,"My Iphone is completely UNUSABLE after last iOS uptdate, it crashes after turning it on and inserting password @AppleSupport  HELP!!!!!!!!!!!!!!!!!!!!","@134161 We want to make sure your iPhone is ready to go when you are. When you are putting in a passcode, is that to unlock your iPhone, or something different? Does this happen every time? https://t.co/GDrqU22YpT",True,Thu Nov 23 19:15:40 +0000 2017,Thu Nov 23 19:53:55 +0000 2017
tw_109024_109023,109024,109023,@AppleSupport iOS 11.1,"@140196 We recently released an iOS update, 11.1.2. Let’s make sure there are no available updates on your device. Be sure to back up before doing an update. How to back up: https://t.co/tHicJHB57O",False,Thu Nov 23 19:14:09 +0000 2017,Thu Nov 23 19:52:55 +0000 2017
tw_109026_109025,109026,109025,@115858 it’s first time for me when I saw my iPhone 📱 is getting hang and I was shocked. I have bought it before 30 days only.😔,@140196 We'd love to help out.  What iOS version is your device currently on?,True,Thu Nov 23 18:39:18 +0000 2017,Thu Nov 23 19:13:28 +0000 2017
tw_109028_109027,109028,109027,@AppleSupport 11.1.2,@140197 Thanks for that. Would you mind joining us in DM please? We'd like to continue our conversation there. https://t.co/GDrqU22YpT,False,Thu Nov 23 19:15:28 +0000 2017,Thu Nov 23 19:52:26 +0000 2017
tw_109030_109029,109030,109029,@AppleSupport please fix or look more into the iPhones freezing and then restarting 2-4 times in a row. I have the iPhone 8 Plus and it’s done this 4 times to me in the last 12 hours,@140197 We can help! We know how important it is that our devices work as expected. Which version of iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version.,True,Thu Nov 23 17:50:47 +0000 2017,Thu Nov 23 18:36:01 +0000 2017
tw_109032_109031,109032,109031,@115858 iPhone battery is BS I️m already at 30% and I️ took my phone off the charger at like 9:30???,"@140198 We're happy to look into your battery life further with you today. Which model iPhone do you have, and which version of iOS are you using? When did you begin to notice battery issues?",True,Thu Nov 23 19:20:42 +0000 2017,Thu Nov 23 19:51:52 +0000 2017
tw_109034_109033,109034,109033,"okay basically i deleted vsco so i could delete all the pics and i re downloaded it so it takes up less space, AND NOW IT REFUSES TO GO BACK INTO THE FOLDER @115858 fix it",@140199 Let's take a closer look. Could you Direct Message us so we can look into this with you? https://t.co/GDrqU22YpT,True,Thu Nov 23 19:21:41 +0000 2017,Thu Nov 23 19:51:26 +0000 2017
tw_109036_109035,109036,109035,"@AppleSupport did iOS11 and/or High Sierra break iCloud Contact Sync, my contacts are not syncing between my devices #icloudcontactsync","@140200 Thanks for reaching out, we're happy to help! Which version of iOS are you using and when did you notice issues with iCloud contacts syncing? https://t.co/GDrqU22YpT",True,Thu Nov 23 19:18:04 +0000 2017,Thu Nov 23 19:50:27 +0000 2017
tw_109038_109037,109038,109037,@AppleSupport The newest one,@140201 Got it. We've received your DM and you'll receive a response shortly to further assist you.,False,Thu Nov 23 19:10:26 +0000 2017,Thu Nov 23 19:48:35 +0000 2017
tw_109042_109041,109042,109041,"@AppleSupport Yes, yes,","@140202 Thanks for confirming that. Next, send us a DM and we'll take a closer look into this. https://t.co/GDrqU22YpT",False,Thu Nov 23 19:03:06 +0000 2017,Thu Nov 23 19:48:08 +0000 2017
tw_109044_109043,109044,109043,@AppleSupport The alert tone I bought won’t work and it makes the default sound please help,"@140202 Hi. We are here to help. Is this a ringtone that was purchased? When you go to your Sound settings do you see the tone assigned to the appropriate app? Check out this link just to confirm that everything is set up the way you want it:

https://t.co/Pm4DavkQln",True,Thu Nov 23 16:50:31 +0000 2017,Thu Nov 23 17:38:00 +0000 2017
tw_109046_109045,109046,109045,@AppleSupport why have you taken my Apple subscription twice within two days?,@140203 We can help out. We'd want to get you in touch with our iTunes Store support here:   https://t.co/SDIe7UiyJN,True,Thu Nov 23 19:10:30 +0000 2017,Thu Nov 23 19:46:53 +0000 2017
tw_109048_109047,109048,109047,@AppleSupport Thank you very much!,@140204 You're welcome and please feel free to reach back out if we can be of any further assistance!,False,Thu Nov 23 19:07:56 +0000 2017,Thu Nov 23 19:45:00 +0000 2017
tw_109050_109049,109050,109049,"@AppleSupport Do I have to buy an iPhone 8 directly from Apple to be eligible for AppleCare+ or can I buy the phone separately and add AC+ afterwards, as long as it's within 60 days of my purchase?","@140204 That's a great question! No, you don't have to buy your iPhone directly from us. Please take a look at the following article for some guidance on purchasing an AppleCare plan for your device: https://t.co/brpZQUaYqu",True,Thu Nov 23 13:20:46 +0000 2017,Thu Nov 23 16:07:30 +0000 2017
tw_109052_109051,109052,109051,@AppleSupport I’ve found some tips online about changing settings on the Messenger app that seem to help.,"@140205 We're glad to hear it. If you need further assistance, let us know.",False,Thu Nov 23 19:17:05 +0000 2017,Thu Nov 23 19:44:30 +0000 2017
tw_109054_109053,109054,109053,Why is the Messenger app so glitchy on the @115858 Watch?! That is my main “text” app. 🤔😫,@140205 Thanks for bringing this to our attention. Have you tried restarting your Apple Watch to see if the issue persists?,True,Thu Nov 23 16:15:57 +0000 2017,Thu Nov 23 17:20:37 +0000 2017
tw_109056_109055,109056,109055,@AppleSupport Same bug in my #iPhone7 as in my #iPhone5s: Volume increases without touching the buttons or the display? #iOS11,@140206 We want you to have an enjoyable experience with your new phone. Let's hop in DM and continue there. Click here: https://t.co/GDrqU22YpT,True,Thu Nov 23 19:04:48 +0000 2017,Thu Nov 23 19:43:25 +0000 2017
tw_109058_109057,109058,109057,Are #refurbished iPads used less than a month? 30 day return policy from most stores!! @118936 @AppleSupport @115858,"@140207 Hello and thanks for reaching out to us. We test and certify all Apple refurbished products and include a 1-year warranty. All refurbished iPad models also include a brand new battery, new outer shell and a new white box. DM us with any other questions. https://t.co/GDrqU22YpT",True,Thu Nov 23 19:06:26 +0000 2017,Thu Nov 23 19:43:25 +0000 2017
tw_109061_109059,109061,109059,@AppleSupport I noticed it on September 24th. I don’t receive any message.,"@140208 Can you tell us what you see if clicking the + symbol next to a song in Apple Music? Do you use Apple Music on any other devices, and if so, do you have this issue on them? Is iCloud Music Library enabled at Settings &gt; Music?",False,Thu Nov 23 19:06:51 +0000 2017,Thu Nov 23 19:42:53 +0000 2017
tw_109060_109062,109060,109062,@AppleSupport It says “added to library” also “added to playlist” but it doesn’t add any song. Of course they are not in “added recently”. Help. https://t.co/1O7Q0d0s1t,"@140208 If you open Apple Music, go to the Library page and choose ""Songs"" at the top, are the songs you're adding appearing there? Do you use Apple Music on any other device? Meet us in DM to continue. https://t.co/GDrqU22YpT",False,Thu Nov 23 19:50:59 +0000 2017,Thu Nov 23 20:20:05 +0000 2017
tw_109064_109063,109064,109063,@AppleSupport I can’t add music to my playlists/library using Apple Music. It doesn’t save any music and it’s very annoying. I have latest iOS.,@140208 Did this issue begin today? Do you receive any type of error message when trying to add songs?,False,Thu Nov 23 18:30:05 +0000 2017,Thu Nov 23 19:01:30 +0000 2017
tw_109066_109065,109066,109065,@AppleSupport Cuando agrego música en mi biblioteca/playlist de Apple Music estas no se guardan. Qué pasa ahí? Es muy molesto.,@140208 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,True,Thu Nov 23 17:40:36 +0000 2017,Thu Nov 23 18:19:56 +0000 2017
tw_109068_109067,109068,109067,"@AppleSupport  I have a problem with my iPhone. I typed the code too many times and now my device is disabled. If I set it to recovery mode and want to restore it, the iPhone won't be reset. I also can not use iTunes because I can not access the homescreen, what can i do?",@140209 Hi there! We've received your DMs and you can expect a response from us there shortly with a resolution.,True,Thu Nov 23 19:26:08 +0000 2017,Thu Nov 23 19:42:53 +0000 2017
tw_109070_109069,109070,109069,"@AppleSupport my iPhone goes all pixelated when I swipe from the left in Contacts, is this a software or hardware problem? See photo https://t.co/IHnVNsZHp4",@140210 We'd like to help look into this a bit further. DM us what iOS version you're on. https://t.co/GDrqU22YpT,True,Thu Nov 23 18:59:51 +0000 2017,Thu Nov 23 19:42:00 +0000 2017
tw_109073_109072,109073,109072,@AppleSupport Turned it off and in again and now they’re working. Thank you for the swift response. :),@140211 We're glad to hear that it's working. We hope you enjoy the rest of your day.,False,Thu Nov 23 19:05:02 +0000 2017,Thu Nov 23 19:40:00 +0000 2017
tw_109075_109074,109075,109074,"@AppleSupport hi, since upgrading iOS I can no longer take screenshots. Has this feature been removed?","@140211 Hello. The feature is still available. Which device and software version are you using? Also, what happens while trying to take a screenshot?",True,Thu Nov 23 18:21:41 +0000 2017,Thu Nov 23 18:58:00 +0000 2017
tw_109078_109076,109078,109076,@AppleSupport  https://t.co/3lNR4s3CWC,@140212 Thanks so much for the update. Does this issue occur when using the built-in Apple Camera app?,False,Thu Nov 23 19:01:25 +0000 2017,Thu Nov 23 19:38:31 +0000 2017
tw_109077_109079,109077,109079,@AppleSupport Yeah I actually just fixed it by tapping the top of the phone above the camera. Works fine again! Thanks!,@140212 Excellent! You're welcome. Have a great day!,False,Thu Nov 23 19:39:12 +0000 2017,Thu Nov 23 20:10:31 +0000 2017
tw_109082_109080,109082,109080,"@AppleSupport any reason why my back camera won’t focus all of a sudden? Wondering if it’s just me, update didn’t help","@140212 Thanks for reaching out. Let’s work together so you can take pictures again. To start, does a restart help? Also, which device are you using?",True,Thu Nov 23 18:08:42 +0000 2017,Thu Nov 23 18:57:28 +0000 2017
tw_109085_109083,109085,109083,"@AppleSupport Haven’t tried anything else yet except updated to latest software, and the usual turn off and on again","@140213 Are you still able to use cellular data when the '3G' signal goes away?

Let's check for a carrier settings update with these steps: https://t.co/bfoi2mhtX3",False,Thu Nov 23 18:54:06 +0000 2017,Thu Nov 23 19:38:31 +0000 2017
tw_109084_109086,109084,109086,"@AppleSupport I can’t use any data if if goes away.
No updates needed for carrier - I looked first to see but no. I think it must be a phone problem because like I said my wife has same contract as me but not having same problems",@140213 Got it. Thanks for clarifying that for use. We'd like to take a closer look at what's happening. Send us a DM &amp; we'll go from there. https://t.co/GDrqU22YpT,False,Thu Nov 23 20:24:17 +0000 2017,Thu Nov 23 20:56:01 +0000 2017
tw_109089_109087,109089,109087,"@AppleSupport iPhone 7, 11.1.2","@140213 When you do lose the 3G signal, what shows in its place?

Have you tried any other steps since this started to happen?",False,Thu Nov 23 17:17:55 +0000 2017,Thu Nov 23 18:12:00 +0000 2017
tw_109091_109090,109091,109090,"In NYC.Have free data roaming. iPhone keeps losing 3G signal. If I turn airplane mode on and off again, I get 3G for about a minute, then lose it again.

Anyone any ideas for a fix?

@122326 @applesupport",@140213 We want to help. Please let us know which iPhone model and iOS version you are currently using.,True,Thu Nov 23 12:42:04 +0000 2017,Thu Nov 23 16:02:35 +0000 2017
tw_109093_109092,109093,109092,"Totally disappointed in @AppleSupport 
Talking to a lady on the phone who is full of attitude and isn’t helping my Mum at all!",@140214 That's not the experience we hope for you to have. Meet us in DM and let's see if there is something we can do to help here. https://t.co/GDrqU22YpT,True,Thu Nov 23 19:04:49 +0000 2017,Thu Nov 23 19:36:52 +0000 2017
tw_109095_109094,109095,109094,"@AppleSupport Hi, I have an iPhone5S &amp; it started this morning &amp; no changes to the device. I am not sure what iOS version I have. At home I only have one bar showing and no 4G at present. When out had 3G &amp; still 1 bar?","@140215 Thanks for that info. You can find the iOS version by going to Settings &gt; General &gt; About. Send us a DM, with that so that we can take a closer look into this. https://t.co/GDrqU22YpT",False,Thu Nov 23 19:02:06 +0000 2017,Thu Nov 23 19:36:52 +0000 2017
tw_109097_109096,109097,109096,"@AppleSupport Hi, any thoughts on why my iPhone is suddenly making a crackling sound when I refresh Twitter, as  an example. Sounds vaguely like an electrical interference?  Thanks.","@140215 Hello. We are here to help. How long has this issue with the crackling sound been occurring? Have their been any recent changes to your device? What is your iOS version? Also, what model of iPhone do you have? Thanks",True,Thu Nov 23 18:21:15 +0000 2017,Thu Nov 23 18:54:29 +0000 2017
tw_109099_109098,109099,109098,"Hey @115858 and @AppleSupport Is it possible to set multiple timers on iPhone or with Siri? I have timers for potatoes I need timers for turkey, Ham, potatoes, you name it. Only one timer is nothing but a novelty",@140216 Thanks for reaching out. We want you to have as many timers as you need to prepare your meal. We'd recommend checking out the App Store for all the different timers that're available. We also welcome your feedback and recommendations here: https://t.co/eTPVYVFyd8,True,Thu Nov 23 19:00:00 +0000 2017,Thu Nov 23 19:35:27 +0000 2017
tw_109764_109762,109764,109762,"@AppleSupport Google Maps, Snapchat and Instagram gets hanged quite often. I am using the latest iOS update and have already done the diagnostic earlier on my phone, and yes  this problem is happening frequently.",@140376 Understood! Let's try deleting and reinstalling those applications to see if the issues persist. Here's how: https://t.co/bNH7gNvF9e,False,Thu Nov 23 17:00:37 +0000 2017,Thu Nov 23 18:01:25 +0000 2017
tw_109763_109765,109763,109765,"@AppleSupport Done that and restarted my phone too but it still doesn’t help, my screen keeps freezing especially spanchat &amp; google map. My keboard is become glitchy, my shortcuts have disappeared, what monster have you created",@140376 Let's look into this further. Please meet with us in DM to continue. https://t.co/GDrqU22YpT,False,Thu Nov 23 19:52:34 +0000 2017,Thu Nov 23 20:28:29 +0000 2017
tw_109767_109766,109767,109766,After the #iphone update I feel @AppleSupport owes me a new phone! My screen keeps freezing and the apps run so damn slow! Such a terrible update,@140376 Let's help get your iPhone working as expected. What's the version of iOS installed? Which apps are in use the most when you experience this issue? Does this persist after rebooting?,True,Thu Nov 23 12:39:15 +0000 2017,Thu Nov 23 15:59:26 +0000 2017
tw_110857_110855,110857,110855,@AppleSupport Is it still possible to install IOS 10.3.3 on iPhone 6s?,@140656 You should be able to update your iPhone to the latest version of iOS 11 actually. Find out more online here: https://t.co/80YRnjDFDk DM us if you have any questions. https://t.co/GDrqU22YpT,True,Thu Nov 23 19:27:52 +0000 2017,Thu Nov 23 20:02:34 +0000 2017
tw_110856_110858,110856,110858,@AppleSupport Is IOS 10.3.3 still being signed?,@140656 Most devices that can run iOS 10 will work with iOS 11. DM us if you have any other questions on how to update. https://t.co/GDrqU22YpT,False,Fri Nov 24 00:54:32 +0000 2017,Fri Nov 24 01:01:55 +0000 2017
tw_110862_110860,110862,110860,@AppleSupport Yea I believe so it’s a bit off,@140657 Could you tell us which Apple Watch you're using and the version of watchOS that is installed?,False,Thu Nov 23 19:58:21 +0000 2017,Thu Nov 23 20:27:28 +0000 2017
tw_110861_110863,110861,110863,@AppleSupport Series 3 38mm non LATE latest watchos,@140657 Thanks. Let's go ahead and update the watchOS next as outlined here: https://t.co/s6t9pl6tpv Let us know when you've completed that via DM. https://t.co/GDrqU22YpT,False,Thu Nov 23 23:13:11 +0000 2017,Thu Nov 23 23:35:00 +0000 2017
tw_110864_110865,110864,110865,@AppleSupport I’m on the latest version,@140657 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,False,Fri Nov 24 04:02:25 +0000 2017,Fri Nov 24 04:17:00 +0000 2017
tw_110867_110866,110867,110866,@AppleSupport Well it recorded at 3.07 but I ran a 5k :( https://t.co/FVePihRONT,@140657 Thank you for the screenshot and additional details. 5 kilometers is approximately 3.1 miles. Have you noticed issues with the Watch being slightly inaccurate with distances run in the past? Within a tenth of a mile or so?,False,Thu Nov 23 17:08:21 +0000 2017,Thu Nov 23 18:04:00 +0000 2017
tw_110869_110868,110869,110868,So I ran a 5k today but my watch didn’t record it as a 5k :( #applewatch #apple @AppleSupport https://t.co/PyRRSz4n3g,"@140657 Great job on the 5k! It can take up to 9 days for that achievement award to appear. If you don't see that after 9 days, let us know. You can also read more about achievement awards here: https://t.co/xwf6lrIgzJ",True,Thu Nov 23 15:11:42 +0000 2017,Thu Nov 23 16:43:36 +0000 2017
tw_110872_110870,110872,110870,Is it normal to update your #Mac #OS software and lose every single password? A little help here @AppleSupport…,@140658 We'd love to assist. Was a new password created as part of the update? Or a new user account?,True,Thu Nov 23 19:50:58 +0000 2017,Thu Nov 23 20:27:00 +0000 2017
tw_110871_110873,110871,110873,@AppleSupport None of the above. I just tried to check my emails and a message popped up saying that the Mac couldn’t login to the email address and the account.,@140658 Are you using Safari to check you mail or the Mail application? Let us know in DM. https://t.co/GDrqU22YpT,False,Thu Nov 23 20:42:30 +0000 2017,Thu Nov 23 20:53:27 +0000 2017
tw_110876_110874,110876,110874,Hey @AppleSupport what’s wrong with this?? https://t.co/MlMvLCu5Ir,@140659 Let's check it out together. Which iOS version is currently installed on this iPhone? We'll do everything we can to get the iPhone working as expected.,True,Thu Nov 23 20:01:17 +0000 2017,Thu Nov 23 20:27:00 +0000 2017
